,42,SOMBRERETE,7,MORENA,0.235757207
,38,PINOS,7,MORENA,0.460587326
,56,ZACATECAS,7,MORENA,0.293862852
,17,GUADALUPE,7,MORENA,0.422738043
,10,FRESNILLO,7,MORENA,0.443648014
,43,SUSTICACÁN,8,PANAL,0.035955056
,15,EL PLATEADO DE JOAQUÍN AMARO,8,PANAL,0.012612613
,3,ATOLINGA,8,PANAL,0.009446694
,30,MOMAX,8,PANAL,0.088254811
,58,SANTA MARÍA DE LA PAZ,8,PANAL,0.002645503
,41,EL SALVADOR,8,PANAL,0.009061489
,28,MEZQUITAL DEL ORO,8,PANAL,0.008647313
,2,APULCO,8,PANAL,0.134935305
,11,TRINIDAD GARCÍA DE LA CADENA,8,PANAL,0.018934911
,18,HUANUSCO,8,PANAL,0.051415094
,27,MELCHOR  OCAMPO,8,PANAL,0.387511478
,33,MOYAHUA DE ESTRADA,8,PANAL,0.005581795
,21,JIMÉNEZ DEL TEÚL,8,PANAL,0.020562316
,4,BENITO JUAREZ,8,PANAL,0.001235076
,47,TEÚL DE GONZÁLEZ,8,PANAL,0.02147558
,13,GENERAL ENRIQUE ESTRADA,8,PANAL,0.019607843
,46,TEPETONGO,8,PANAL,0.015980332
,1,APOZOL,8,PANAL,0.029420778
,31,MONTE ESCOBEDO,8,PANAL,0.070760677
,12,GENARO CODINA,8,PANAL,0.009452254
,6,CAÑITAS DE FELIPE PESCADOR,8,PANAL,0.173348519
,45,TEPECHITLÁN,8,PANAL,0.016017316
,9,CHALCHIHUITES,8,PANAL,0.007100365
,50,VETAGRANDE,8,PANAL,0.27961997
,23,JUCHIPILA,8,PANAL,0.018267136
,53,VILLA GONZÁLEZ ORTEGA,8,PANAL,0.084188243
,25,LUIS MOYA,8,PANAL,0.043435981
,32,MORELOS,8,PANAL,0.041791516
,8,CUAUHTÉMOC,8,PANAL,0.224972583
,7,CONCEPCIÓN DEL ORO,8,PANAL,0.478899083
,44,TABASCO,8,PANAL,0.070873654
,35,NORIA DE ÁNGELES,8,PANAL,0.222466107
,37,PÁNUCO,8,PANAL,0.183620486
,52,VILLA GARCÍA,8,PANAL,0.020361473
,57,TRANCOSO,8,PANAL,0.039677277
,29,MIGUEL AUZA,8,PANAL,0.015755732
,54,VILLA HIDALGO,8,PANAL,0.006274593
,22,JUAN ALDAMA,8,PANAL,0.009402071
,19,JALPA,8,PANAL,0.017860629
,40,SAÍN ALTO,8,PANAL,0.062410399
,26,MAZAPIL,8,PANAL,0.48459066
,48,TLALTENANGO,8,PANAL,0.009727101
,16,GENERAL PÁNFILO NATERA,8,PANAL,0.006554139
,14,GRAL.  FRANCISCO R.,8,PANAL,0.008109522
,34,NOCHISTLÁN  DE MEJÍA,8,PANAL,0.016992494
,5,CALERA,8,PANAL,0.020422626
,49,VALPARAISO,8,PANAL,0.018023817
,55,VILLANUEVA,8,PANAL,0.026485548
,51,VILLA DE COS,8,PANAL,0.054381941
,36,OJOCALIENTE,8,PANAL,0.026990092
,24,LORETO,8,PANAL,0.011431945
,20,JEREZ,8,PANAL,0.016004437
,39,RÍO GRANDE,8,PANAL,0.013655379
,42,SOMBRERETE,8,PANAL,0.015859131
,38,PINOS,8,PANAL,0.016880322
,56,ZACATECAS,8,PANAL,0.014056691
,17,GUADALUPE,8,PANAL,0.050893149
,10,FRESNILLO,8,PANAL,0.015407821
